Subject,Stimulus,code,End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y, Amplitude [F],Position X AOI,Position Y AOI, Velocity  Average [F/s],Velocity  Peak [F/s],Peak Velocity at [%],Eye L/R,Number
79,6p left.jpg,2,1486,836,16,853,798.2,484.2,833.5,491.4,0.4,291.4,488.7,26.2,74.5,100,Left,3
79,6p left.jpg,2,1486,1336,16,1352,870.5,477.1,931.6,468,0.8,380,484,47.7,127.6,100,Left,4
79,7a left.jpg,2,1492,360,16,376,529.7,418.2,418.9,419.9,1.2,516.5,465,70.5,229.2,100,Left,1
79,7a left.jpg,2,1492,476,50,526,440.1,423.5,815.3,448.3,7.5,370,472,150.1,286.4,33.3,Left,2
79,7a left.jpg,2,1492,876,16,893,819.9,456,883.5,472.6,0.9,358.2,475.2,52.8,136.1,100,Left,3
79,7p right.jpg,2,1492,478,83,561,698.9,458,253.5,499.4,10.3,515,476.6,123.3,294.3,20.1,Left,1
79,7p right.jpg,2,1492,1144,16,1161,213.4,555.9,213.5,557.9,0.1,478.9,497.7,3.9,5.2,100,Left,2
79,8a right.jpg,2,1485,252,16,268,535.6,403.8,646.6,403.2,1.5,657.1,436.8,88.4,229.5,100,Left,1
79,8a right.jpg,2,1485,568,49,618,693.4,415.2,312.6,524.2,7.2,638.9,435.8,144.3,327,33.3,Left,2
79,8p left.jpg,2,1488,471,16,488,569.8,417.7,684.5,420.2,1.9,639.7,395.4,114.2,237.2,100,Left,1
79,8p left.jpg,2,1488,638,16,654,760.9,439,764.2,445.2,0.2,657.1,436.8,9.2,14.5,100,Left,2
79,8p left.jpg,2,1488,804,16,821,806.2,465.2,857,463,0.8,503.1,367.1,50.3,105.2,100,Left,3
79,9a right.jpg,2,1486,220,16,236,529.7,427.2,663.4,424.2,1.4,251.2,376.5,84.5,276.6,100,Left,1
79,9a right.jpg,2,1486,386,49,436,648.4,428.6,258.8,514.2,8.1,184.3,406.3,161.5,344.6,33.5,Left,2
79,9p right.jpg,2,1492,328,233,562,522.1,425.4,160,637.8,44.1,521.5,400.8,189,397.6,71.4,Left,1
79,9p right.jpg,2,1492,728,16,745,124,619.1,199.3,561,1.3,713.8,399.7,76.3,196.9,100,Left,2
79,9p right.jpg,2,1492,1095,16,1112,215.6,521.2,218.5,487.8,0.4,671,380.9,23.9,69.4,100,Left,3
80,10a right.jpg,1,1492,133,16,150,509.3,377.8,595.3,376.2,1,713.8,399.7,61.2,177.9,100,Left,1
80,10a right.jpg,1,1492,283,16,300,599.9,349.6,688,331.8,0.9,671,380.9,55.5,186,100,Left,2
80,10a right.jpg,1,1492,416,50,466,683.2,354.2,286.7,352.8,7.9,508.5,382.1,157.6,342.1,100,Left,3
80,10a right.jpg,1,1492,1016,16,1033,307.7,371.2,308.7,370.3,0,846.1,387,2.6,3.3,100,Left,4
80,10p right.jpg,1,1492,428,33,461,509.2,369.6,285.8,373.5,3.3,515.7,368.8,99.2,265.2,50.2,Left,1
80,11a left.jpg,1,1492,10,33,43,404.6,530.4,484.1,438.3,2.4,698.6,352.7,71.6,173.8,100,Left,1
80,11a left.jpg,1,1492,194,16,210,519.5,403.9,553.9,406.7,0.6,705.7,362,37.6,71.4,100,Left,2
80,11a left.jpg,1,1492,393,99,493,517.8,366,845.9,291.8,8.7,698.6,352.7,87.2,286.1,100,Left,3
80,11a left.jpg,1,1492,660,66,726,853.8,216,763.8,239.3,2.9,705.7,362,43.3,113.2,100,Left,4
80,11a left.jpg,1,1492,843,16,860,709.3,283.7,699.8,288.5,0.3,950.4,405.8,16.8,22,100,Left,5
80,11a left.jpg,1,1492,1443,49,1493,651.3,339.6,654.4,341.9,0.3,867.8,403.1,5.7,9.2,100,Left,6
80,11p right.jpg,1,1492,293,16,310,519.5,374.2,621,377,1.2,827.9,398.9,71.4,210,100,Left,1
80,11p right.jpg,1,1492,676,100,776,640.1,374.6,364.1,366.7,9,511.6,371.7,90,267.3,16.6,Left,2
80,11p right.jpg,1,1492,876,16,893,315.4,407.9,317.3,414,0.2,499.6,376.9,10.1,13.2,100,Left,3
80,11p right.jpg,1,1492,1293,16,1310,314.1,397.4,310.3,389.5,0.4,350,400.4,21.6,23.4,100,Left,4
80,11p right.jpg,1,1492,1426,66,1493,303.2,369.4,303.5,393.7,4.6,321,378.8,69,104.2,75,Left,5
80,12a left.jpg,1,1492,460,33,494,539.4,394.5,771,382.5,4.2,337.1,396.3,125.2,372.9,49.8,Left,1
80,12a left.jpg,1,1492,777,16,794,808.2,353.1,809.9,323.5,0.5,720.9,391.1,27.2,61.4,100,Left,2
80,12a left.jpg,1,1492,927,16,944,740,317.5,736,315.3,0.3,720.9,391.1,19.8,37.4,100,Left,3
80,12a left.jpg,1,1492,1477,16,1493,674.5,344.8,673.2,345.6,0.1,350,400.4,3.3,4.9,100,Left,4
80,12p left.jpg,1,1492,395,33,428,533.3,349.5,820,348.4,4.8,321,378.8,144.8,301.4,100,Left,1
80,12p left.jpg,1,1492,544,16,561,796.6,339.9,788.4,330.1,0.9,337.1,396.3,53.3,143.8,100,Left,2
80,12p left.jpg,1,1492,1278,16,1294,715.6,313,712.4,314.4,0.1,501.2,366.3,5.5,7.2,100,Left,3
80,12p left.jpg,1,1492,1461,33,1494,773.2,330.9,1040.5,327.3,6.1,844.6,381.3,182.1,292.8,50.2,Left,4
80,13a left.jpg,1,1487,437,33,470,612.6,334.7,803.3,332.8,2.9,844.8,386.8,88.3,227.4,49.9,Left,1
80,13a left.jpg,1,1487,737,16,753,764,316.1,742.7,318,0.4,798.8,412.5,26.1,44.3,100,Left,2
80,13a left.jpg,1,1487,1420,66,1487,704.9,271.5,707.3,267.7,0.2,502,369.5,3.5,7.7,0,Left,3
80,13p right.jpg,1,1485,418,33,452,514.2,386.8,222.1,383.8,4.5,696.7,344.6,135.4,368.1,100,Left,1
80,13p right.jpg,1,1485,818,16,835,290.3,413.2,292.5,417.1,0.2,696.7,344.6,9.3,14.1,100,Left,2
80,13p right.jpg,1,1485,1318,16,1335,268.9,375.1,266.6,372.7,0.1,836.5,415.7,6.1,6.8,100,Left,3
80,14a left.jpg,1,1492,443,33,476,470.2,366.1,696.4,366.6,3.2,512,387.7,95.9,295.4,100,Left,1
80,14a left.jpg,1,1492,1076,16,1093,636,355,632.8,355,0.1,507.6,364.4,5.7,9.2,100,Left,2
80,14p right.jpg,1,1485,318,33,351,495.1,363.7,286.4,367.5,3.1,692.5,365.8,94.2,286.4,50.3,Left,1
80,15a right.jpg,1,1490,323,16,340,532.8,299.6,399.1,310.6,1.6,696.5,349.1,95,277.4,100,Left,1
80,15a right.jpg,1,1490,590,16,607,358.4,360.1,349.1,360.9,0.2,692.5,365.8,13.5,19.2,100,Left,2
80,15a right.jpg,1,1490,1007,16,1023,272.8,351.1,270.9,348.4,0.1,696.5,349.1,6.9,10.3,100,Left,3
80,15p right.jpg,1,1492,210,49,260,602.9,349.5,639.1,350.3,1.2,175.1,420.4,23.1,51.1,100,Left,1
80,15p right.jpg,1,1492,344,16,360,730.7,353.2,728.1,356.6,0.2,519.4,372.9,9,12.8,100,Left,2
80,15p right.jpg,1,1492,527,49,577,692.9,366.6,251.2,370.4,8.6,722.8,395.3,173,377.2,66.7,Left,3
80,15p right.jpg,1,1492,810,16,827,323.3,365.1,327.7,359.3,0.1,722.8,395.3,8.1,15.1,100,Left,4
80,16a right.jpg,1,1490,1340,66,1407,1.1,0,729,369.7,30.1,505.8,379,450.5,2191.2,25.1,Left,1
80,16p left.jpg,1,1492,394,16,411,313.4,301.5,313.9,272.8,1,692.4,347.1,57.7,131.7,0,Left,1
80,16p left.jpg,1,1492,494,183,678,312.1,266.2,724.2,327.9,24.9,692.4,347.1,135.7,356.3,18.1,Left,2
80,16p left.jpg,1,1492,1161,16,1178,681.2,298.7,682.4,295.5,0.1,250.5,371.3,8.1,9.2,100,Left,3
80,17a left.jpg,1,1492,12,50,63,482.4,370.3,347.9,368.1,3.1,159.8,380.2,61.3,267.2,100,Left,1
80,17a left.jpg,1,1492,429,16,446,373.2,370,543.8,368.6,2.6,195.1,398.2,153.5,352.8,100,Left,2
80,17a left.jpg,1,1492,546,83,629,634.4,363.9,763,360,3.1,518.7,370.9,37.4,233.9,100,Left,3
80,17a left.jpg,1,1492,1012,16,1029,721.2,321.4,715.3,321.7,0.1,502.9,367.7,7.5,12.8,100,Left,4
80,17p right.jpg,1,1490,440,33,473,514.4,358.9,291.7,360.3,4.1,317.5,374.3,124.3,232.9,50,Left,1
80,17p right.jpg,1,1490,740,16,757,262,357.6,267.5,364.2,0.2,323.3,399.2,14.8,18.9,100,Left,2
80,18a left.jpg,1,1487,371,16,387,475.2,394.2,345.2,391.8,1.5,317.5,374.3,87.3,269,100,Left,1
80,18a left.jpg,1,1487,521,33,554,368.9,370.7,721,359.3,5.8,323.3,399.2,172.6,423.6,50.1,Left,2
80,18a left.jpg,1,1487,687,16,704,669.1,334.7,670.4,332.4,0.3,514.6,383.7,19,29.4,0,Left,3
80,18p left.jpg,1,1487,403,33,437,517.9,361.4,741.2,362.5,3.5,871.2,414.3,104.8,285.6,50.2,Left,1
80,18p left.jpg,1,1487,770,16,787,729.1,316.3,718.4,315.3,0.3,798.6,406.1,19.3,36.1,100,Left,2
80,19a right.jpg,1,1487,487,16,504,443.2,376.3,438.4,375.9,0.2,878.4,395.7,10.2,12.8,100,Left,1
80,19a right.jpg,1,1487,754,16,771,351.4,367.5,350.3,367.6,0,677,373.6,2.7,3.5,0,Left,2
80,19a right.jpg,1,1487,1437,49,1487,293.4,385.2,287.6,379.5,0.5,677,373.6,9,14.8,100,Left,3
80,19p right.jpg,1,1484,417,33,450,519.9,377.2,314.1,376.4,3.1,512.7,408.2,92.3,248.2,50,Left,1
80,1a left.jpg,1,1485,235,33,269,555.2,377.6,838,372.1,4.4,518.1,393.3,132.9,395.4,50.2,Left,1
80,1a left.jpg,1,1485,418,16,435,834.8,345.3,752.8,344.8,1.1,749.9,396.7,64.5,169.6,100,Left,2
80,1a left.jpg,1,1485,802,16,818,750,341.8,742.9,333.6,0.3,858.3,406.1,16.1,22.3,100,Left,3
80,1a left.jpg,1,1485,1068,16,1085,668.4,320.3,665.8,320.1,0.1,825.2,389.1,4.7,7.4,100,Left,4
80,1p right.jpg,1,1490,274,16,290,587.4,378.4,739.3,375.6,1.9,749.9,396.7,117.2,314.1,100,Left,1
80,1p right.jpg,1,1490,624,50,674,695.9,359.1,176,308.2,9.4,333.4,380.3,187.7,405.1,33.1,Left,2
80,1p right.jpg,1,1490,824,16,840,173.4,309,258,317.8,0.9,514.7,400.1,54.7,176.1,100,Left,3
80,20a right.jpg,1,1487,487,16,504,500.2,366.2,370.3,366.6,1.5,647.3,388.9,87.4,268.7,100,Left,1
80,20a right.jpg,1,1487,687,16,704,290,379.4,283.7,377.3,0.6,647.3,388.9,35.4,77.8,0,Left,2
80,20p left.jpg,1,1492,409,33,442,510.5,360.8,742.4,334.9,3.5,333.4,380.3,103.4,242.6,100,Left,1
80,20p left.jpg,1,1492,842,16,859,688.6,314.3,678.7,314.3,0.2,508.4,384.1,11.5,20.4,100,Left,2
80,21a left.jpg,1,1485,435,33,469,517.7,342.1,730.1,335.6,3.2,196.2,378.4,95.2,245.2,49.7,Left,1
80,21a left.jpg,1,1485,1068,16,1085,699.8,306.3,694,308.5,0.1,690.1,364.6,7.8,12.9,100,Left,2
80,21p left.jpg,1,1489,473,49,523,344.4,372.9,688.1,370.1,7.2,690.1,364.6,143.5,286.5,33.2,Left,1
80,21p left.jpg,1,1489,689,16,706,767.9,366.9,776.3,368.4,0.2,508.9,380.3,13.6,24.4,100,Left,2
80,21p left.jpg,1,1489,956,16,973,694.3,360.8,670.5,358.2,0.3,688.9,355.4,19.7,49.5,100,Left,3
80,22a left.jpg,1,1485,335,33,368,515,375.9,725.2,368,3.9,664.8,350.1,117,227.5,100,Left,1
80,22a left.jpg,1,1485,535,16,552,741.5,334.9,737.9,333.5,0.4,688.9,355.4,24,66.7,100,Left,2
80,22p left.jpg,1,1486,420,33,453,508.1,359.4,697.7,355.5,2.9,664.8,350.1,86.7,228.4,50.1,Left,1
80,22p left.jpg,1,1486,1153,16,1170,714.1,314.7,682.4,312.4,0.7,236.3,384.1,45,65.8,100,Left,2
80,23a left.jpg,1,1492,576,16,593,597.2,365.1,600.1,359,0.2,226.7,402,9.6,13.9,100,Left,1
80,23a left.jpg,1,1492,1076,16,1093,611.3,349.7,750,349.3,1.4,899.6,397.7,82.1,286.9,100,Left,2
80,23a left.jpg,1,1492,1310,16,1326,735.6,305.6,734,303.7,0.1,820,410.7,6,7.9,0,Left,3
80,23p right.jpg,1,1486,436,33,470,522,357.4,309.6,359.4,3.2,810.6,409.2,96,223.7,49.8,Left,1
80,23p right.jpg,1,1486,1353,50,1403,306.7,338.9,650.8,344.3,6.2,512.8,365.3,124.7,312.2,66.7,Left,2
80,24a right.jpg,1,1489,290,16,306,526.7,386.8,681.9,384,1.6,508.2,388.7,94.6,321.1,100,Left,1
80,24a right.jpg,1,1489,490,50,540,689.7,334.3,400.1,334.6,5.1,310,403.9,101.8,340.3,66.7,Left,2
80,24a right.jpg,1,1489,790,16,806,361.9,381.9,342.6,379.4,0.5,662.9,389.3,30.5,54.9,100,Left,3
80,24p left.jpg,1,1486,552,33,586,542,357.7,792,343.7,4.3,661.8,377.8,127.8,273.7,50.2,Left,1
80,24p left.jpg,1,1486,669,16,686,759.6,318.6,695.1,320.6,0.9,658.1,389.4,52.6,133.5,100,Left,2
80,2a right.jpg,1,1492,281,16,298,512.2,361.3,645,361.4,1.5,662.9,389.3,90.6,274.6,100,Left,1
80,2a right.jpg,1,1492,498,49,548,684.2,355.5,274.7,363.4,7.3,661.8,377.8,146.7,351.8,33.5,Left,2
80,2p left.jpg,1,1483,1333,16,1349,756.5,308.2,751.1,302.7,0.6,658.1,389.4,37.3,86.7,0,Left,1
80,3a left.jpg,1,1492,327,100,427,452.1,369.3,763.8,355.7,8,310,403.9,80.5,283.9,66.6,Left,1
80,3a left.jpg,1,1492,677,16,694,817.2,320.2,823.5,313.8,0.2,195.1,392.2,12.7,22.8,100,Left,2
80,3a left.jpg,1,1492,794,16,810,739.1,319.3,738.2,324.6,0.2,197.7,400.5,11.4,18.6,100,Left,3
80,3p right.jpg,1,1492,233,33,267,274.8,277.8,260.8,240.3,1.1,173.7,373.4,32.4,54.2,100,Left,1
80,3p right.jpg,1,1492,666,16,683,243.9,247.1,246.9,259.2,0.4,511.5,359.1,22.2,25.7,100,Left,2
80,3p right.jpg,1,1492,900,16,916,266.3,339.7,268.2,344.4,0.1,365.9,396.6,8.4,12.2,100,Left,3
80,4a left.jpg,1,1484,301,33,334,534,360.4,757,355,3.5,320.9,382.3,106.3,267,49.9,Left,1
80,4a left.jpg,1,1484,734,16,751,731.5,324.7,723.1,324.5,0.2,521.7,390.5,9.2,17.3,100,Left,2
80,4a left.jpg,1,1484,1434,50,1484,676,348.6,579.9,346.6,2.1,365.9,396.6,42.7,143.5,66.8,Left,3
80,4p left.jpg,1,1485,86,16,102,784.5,362.8,688.1,360.5,1,320.9,382.3,62.3,199.6,100,Left,1
80,4p left.jpg,1,1485,552,33,586,714.9,305.9,859.9,314.7,2.6,835.5,418,78.2,192,100,Left,2
80,4p left.jpg,1,1485,752,16,769,817.7,364.5,796.8,363.9,0.5,512.9,377.7,32.9,74.1,100,Left,3
80,4p left.jpg,1,1485,1385,16,1402,712.7,365.5,709.3,364.7,0.2,494.7,372.9,14.7,29,0,Left,4
80,5a right.jpg,1,1485,285,16,301,528.7,366.8,657.7,367,1.4,332.8,396.5,81.1,266.9,100,Left,1
80,5a right.jpg,1,1485,601,49,651,705.6,336.1,374.9,365,6.1,332.8,396.5,121,301.2,33.3,Left,2
80,5a right.jpg,1,1485,751,16,768,357.4,393.2,272.3,380.2,1,515.7,387.3,57.2,178.1,100,Left,3
80,5a right.jpg,1,1485,1335,16,1351,294.8,429.5,299.8,430.2,0.2,803.4,399.6,13.6,38.1,0,Left,4
80,5p right.jpg,1,1492,144,16,161,684.6,315.5,683.2,320.5,0.1,852.2,362.5,8.2,11.2,100,Left,1
80,5p right.jpg,1,1492,411,33,444,632.4,327.7,323.9,332.9,5.3,866.7,364.1,158.5,377.3,50.2,Left,2
80,5p right.jpg,1,1492,594,16,611,295.5,373.9,237.1,345.2,1.1,499.6,368.2,63.7,134.7,100,Left,3
80,6a right.jpg,1,1488,271,16,288,525.3,372.9,643.3,371.7,1.2,332.6,395.9,69.3,244.2,100,Left,1
80,6a right.jpg,1,1488,455,33,488,661.4,361.2,384.5,368.4,4.4,332.6,395.9,131,290.7,100,Left,2
80,6a right.jpg,1,1488,821,16,838,315.1,389.1,315.7,391.1,0.1,503.4,352.1,3.2,4.7,0,Left,3
80,6p left.jpg,1,1492,399,33,432,529.6,348.8,762.2,343.1,3.8,697.7,357,114,291.2,50,Left,1
80,6p left.jpg,1,1492,782,16,799,743.4,363.8,739.7,363.6,0.2,818.4,382.4,13.1,35.5,100,Left,2
80,6p left.jpg,1,1492,1349,16,1365,679.1,337.4,677.7,337.3,0,697.7,357,2.9,6.1,100,Left,3
80,7a left.jpg,1,1492,379,16,395,571.3,388,712.4,384.5,2.3,495.1,387.5,136.5,291.9,100,Left,1
80,7a left.jpg,1,1492,779,16,795,735.5,343,731.7,340.6,0.1,673.7,385.4,7.7,9.2,100,Left,2
80,7p right.jpg,1,1489,289,16,306,540.5,361.4,693.4,353.7,1.5,676.8,386,92.6,316.6,100,Left,1
80,7p right.jpg,1,1489,472,50,522,685,321.3,320.5,326.1,7.4,698,324.8,149,359.7,66.8,Left,2
80,7p right.jpg,1,1489,622,16,639,278.8,362.5,277.1,364.3,0.1,673.7,385.4,7.4,8.9,100,Left,3
80,7p right.jpg,1,1489,1322,16,1339,322.8,360.6,322.2,296.8,0.8,676.8,386,48.2,132.1,100,Left,4
80,8a right.jpg,1,1492,10,99,110,513.7,356.3,757,352.9,6.4,158.6,388.2,63.9,259.2,100,Left,1
80,8a right.jpg,1,1492,643,133,776,688.1,336.6,267.2,354.8,18.2,217.8,393.3,136.5,433,12.5,Left,2
80,8a right.jpg,1,1492,1110,16,1126,349.1,361.7,348.6,362.6,0.1,520.1,369.9,3.4,4.3,100,Left,3
80,8p left.jpg,1,1492,561,16,578,713.1,351.2,636.3,346.6,0.9,667.5,366.9,53.6,159.3,100,Left,1
80,9a right.jpg,1,1487,287,16,304,532.6,356.5,660.3,355.6,1.3,667.5,366.9,76,264.1,100,Left,1
80,9a right.jpg,1,1487,487,33,521,604.1,352.8,268.9,362.7,5.9,500.8,368.9,177,389.9,50.2,Left,2
80,9p right.jpg,1,1486,303,33,336,504.4,374.8,292.2,367.4,3.2,334.9,395.6,95.2,227.5,50.2,Left,1
81,16a right.jpg,3,1492,612,49,662,991.2,496.8,1089.2,470.7,4.2,334.9,395.6,83.4,114.6,100,Left,1
81,16a right.jpg,3,1492,778,133,912,1096,453.3,899,445.9,18,152.2,382.6,134.8,424,25,Left,2
81,16a right.jpg,3,1492,1012,16,1028,904.7,433.2,733.6,390.7,1.8,516.9,386.8,104.7,364.4,100,Left,3
81,17a left.jpg,3,1485,318,16,335,489.7,451.4,390.3,450.4,1.5,696.5,388.5,91.6,205.7,100,Left,1
81,17a left.jpg,3,1485,652,16,668,336.7,442.2,336,433,0.3,696.5,388.5,16.1,19.9,100,Left,2
81,17a left.jpg,3,1485,802,33,835,327.3,427.4,315.8,401.6,2.5,340.1,393.1,76.1,198.2,50.1,Left,3
81,17a left.jpg,3,1485,1185,16,1202,353.7,448.6,330.1,451.9,0.7,333.8,400.6,44,62,100,Left,4
81,17p right.jpg,3,1492,575,16,592,533.9,459.7,695,399.6,2,515.6,383.7,122.2,355.5,100,Left,1
81,17p right.jpg,3,1492,875,16,892,724.4,424.6,755.1,424.7,0.6,340.1,393.1,36,63.5,100,Left,2
81,17p right.jpg,3,1492,1125,16,1142,692.2,417.9,692.6,408,0.4,333.8,400.6,23.6,40.8,100,Left,3
81,17p right.jpg,3,1492,1442,49,1492,692.5,433.6,794.4,448.8,3.6,510.6,389.4,72.6,150.7,66.7,Left,4
81,18a left.jpg,3,1483,367,16,383,431,478.7,308.7,458.3,1.9,751,392.1,111.7,256.6,100,Left,1
81,18a left.jpg,3,1483,767,16,783,310.5,442,244,431.7,0.8,863.2,402.4,45.6,139.2,100,Left,2
81,18a left.jpg,3,1483,933,33,967,240.6,413,203.1,408.2,3.2,520.2,374.4,95.4,210.4,50.2,Left,3
81,18a left.jpg,3,1483,1183,16,1200,167.2,380.3,320.9,423.5,1.5,669.7,366.9,92.6,330.1,100,Left,4
81,18p left.jpg,3,1485,385,16,402,492.3,447.9,391.2,451.3,1.5,669.7,366.9,91.7,209.3,100,Left,1
81,18p left.jpg,3,1485,1335,50,1385,321,460.5,231.5,464,5,505.2,366.7,100.6,168.5,33.5,Left,2
81,19a right.jpg,3,1492,464,33,498,500.8,441.8,687.7,406.9,3.4,895.3,420.1,103.3,334.3,49.9,Left,1
81,19a right.jpg,3,1492,1114,33,1148,1063.8,449.1,676.7,456,5.6,886.9,404.5,169.6,440.5,50,Left,2
81,19p right.jpg,3,1484,500,33,534,494.7,472.3,693.3,462.3,3.2,887.9,368.3,94.5,218.4,49.9,Left,1
81,19p right.jpg,3,1484,734,49,784,701.1,445.7,989.2,427.5,6.5,340.7,395.9,129.3,271.1,100,Left,2
81,19p right.jpg,3,1484,917,150,1067,963,455.9,939,453.5,14.6,525.6,389.5,97.4,351.7,33.3,Left,3
81,19p right.jpg,3,1484,1217,16,1234,932.4,471.4,753,429.6,2,340.7,395.9,121.4,381,100,Left,4
81,20a right.jpg,3,1492,311,33,345,515.1,427,681.6,419.6,3.2,190.1,399,95.7,280.5,100,Left,1
81,20a right.jpg,3,1492,545,33,578,734.4,395.3,893.9,423.4,2.9,815.7,399.7,86.4,204.9,49.8,Left,2
81,20a right.jpg,3,1492,728,33,761,930.2,459.3,976.2,393.5,2.2,512.8,387.5,66.3,130.6,100,Left,3
81,20a right.jpg,3,1492,911,33,945,997.9,367.9,716.9,394.6,4.6,518.9,400.3,137.6,442.4,100,Left,4
81,20a right.jpg,3,1492,1145,133,1278,718,435.2,555.5,453.8,64,677.5,368.9,480.5,1870.8,75,Left,5
81,20a right.jpg,3,1492,1411,83,1495,561.4,444.9,679.1,432.5,4.1,677.5,368.9,49.6,250.6,20,Left,6
81,20p left.jpg,3,1484,300,33,334,489.8,461.8,327.7,461.3,2.9,502.4,371.7,86,212.2,50.8,Left,1
81,20p left.jpg,3,1484,467,16,484,325.1,382.9,332.7,387.8,0.6,188.7,384.8,34.1,98,0,Left,2
81,20p left.jpg,3,1484,750,16,767,322,448.3,319.1,446.2,0.1,206.3,390.4,5,8.9,100,Left,3
81,20p left.jpg,3,1484,1034,16,1050,322.7,445.7,322.2,459.5,0.4,675.8,330.3,21.2,28.7,100,Left,4
81,20p left.jpg,3,1484,1434,49,1484,317.4,451.8,546,565.9,14.6,675.8,330.3,291.6,727.7,66.5,Left,5
81,21a left.jpg,3,1492,328,16,345,480.6,440.3,377.6,440.7,1.1,343.3,390.9,66.7,213,100,Left,1
81,21a left.jpg,3,1492,578,16,595,316.1,428.1,292.4,430.8,0.6,347.6,423,35.1,49.2,100,Left,2
81,21a left.jpg,3,1492,845,16,862,224.8,414.1,187.4,403.9,0.9,343.3,390.9,54.2,105.6,0,Left,3
81,21a left.jpg,3,1492,1162,16,1178,197.4,378.4,299,405.6,1.4,347.6,423,81.2,217.7,100,Left,4
81,21p left.jpg,3,1492,9,50,59,793.3,450.1,482.6,455.2,7.1,512.5,394.5,142.5,376.9,100,Left,1
81,21p left.jpg,3,1492,276,16,293,489.3,424.7,496.5,375.4,1,505.5,358,60.8,103.2,100,Left,2
81,21p left.jpg,3,1492,409,33,443,532.4,413.7,339.1,411.4,2.9,356.4,391.9,87.5,228.4,49.8,Left,3
81,21p left.jpg,3,1492,643,66,709,324.1,481.7,313.4,462.3,18.3,752.4,402.5,274.3,635.1,25,Left,4
81,22a left.jpg,3,1489,322,16,339,449.3,433.1,380.3,440.5,1.6,901.8,418.4,99.2,143.7,100,Left,1
81,22a left.jpg,3,1489,589,16,605,320.2,431.4,280.4,412.6,0.9,873.2,411.4,53.2,99.1,100,Left,2
81,22a left.jpg,3,1489,855,16,872,230.3,395.9,235.7,386,0.2,897.5,335.9,14.1,23.4,100,Left,3
81,22a left.jpg,3,1489,1072,16,1089,265.9,412.7,370.6,420.8,1.6,947.6,367.4,97.9,217.2,100,Left,4
81,22a left.jpg,3,1489,1189,16,1205,426,455.8,420.3,460.9,0.4,356.4,391.9,23.3,35.4,100,Left,5
81,22a left.jpg,3,1489,1305,66,1372,436.7,517.8,361.3,494,8.1,688.5,329.8,121.2,310.6,24.9,Left,6
81,22a left.jpg,3,1489,1472,16,1489,347.5,468.3,338.3,461.8,0.2,690.2,324.6,11.6,23.2,100,Left,7
81,22p left.jpg,3,1486,386,16,403,536.9,451.2,411,461.4,1.7,688.5,329.8,99.1,261.1,100,Left,1
81,22p left.jpg,3,1486,503,16,520,339.1,442.1,336.1,443.2,0.2,511.2,379.3,14.2,28.2,0,Left,2
81,22p left.jpg,3,1486,836,33,869,306.2,435.8,215.4,422.8,1.8,234.3,419.8,54.9,101.2,100,Left,3
81,22p left.jpg,3,1486,1053,33,1086,171,377.3,296,490.3,2.7,204.3,395.6,81.6,214.8,100,Left,4
81,22p left.jpg,3,1486,1303,183,1486,355.8,477.9,451.1,470.3,96.6,773.2,391.4,526.8,2134.8,45.5,Left,5
81,23a left.jpg,3,1492,211,33,244,490.2,431.4,359.2,437.6,3,886.3,288.7,90.8,265.6,100,Left,1
81,23a left.jpg,3,1492,461,16,477,324.7,437.9,332.7,459,0.8,881.8,452.7,46.2,50.1,0,Left,2
81,23p right.jpg,3,1483,0,116,117,506.1,450,496.1,489.4,12.8,510.5,395.6,109.7,442.9,57,Left,1
81,23p right.jpg,3,1483,516,16,533,524.6,433.5,645.8,381.4,1.8,340.7,374.5,105.3,272.8,100,Left,2
81,23p right.jpg,3,1483,616,66,683,689.6,401.9,804.4,409.7,4.7,328.7,348.8,70.6,231.1,100,Left,3
81,23p right.jpg,3,1483,833,99,933,1095.8,409.5,724.9,421.4,9.7,340.7,374.5,97.1,502.8,100,Left,4
81,23p right.jpg,3,1483,1450,33,1483,700.3,388.3,382.3,609.7,7.4,328.7,348.8,221.4,719.7,100,Left,5
81,24a right.jpg,3,1486,336,83,420,468.8,423.7,725.5,444.1,9,202,402.8,108.1,351.8,79.9,Left,1
81,24a right.jpg,3,1486,703,166,869,681.5,409.8,885.5,439.9,13.2,173.1,423.2,79.2,245.3,100,Left,2
81,24a right.jpg,3,1486,1353,133,1486,694.6,445.5,644.2,440.8,13.1,700.8,401.6,98.5,411.7,25,Left,3
81,24p left.jpg,3,1492,12,66,78,521.3,450.8,523.7,385.3,31.8,834.1,396.9,477,1439.6,49.9,Left,1
81,24p left.jpg,3,1492,178,49,228,500.2,382.1,523.2,500.8,4.8,700.8,401.6,96.6,215.1,33.2,Left,2
81,24p left.jpg,3,1492,311,83,395,507.2,456,340.6,386.3,9.1,499,215.3,108.9,212.4,20,Left,3
81,24p left.jpg,3,1492,595,16,611,336.8,464.8,334.3,462.7,0.2,680.3,371.9,9.2,11.1,0,Left,4
82,10a right.jpg,2,1492,245,16,262,509.7,367.2,615.7,340.6,1.6,680.3,371.9,94.5,226,100,Left,1
82,10a right.jpg,2,1492,445,33,479,690.3,316.2,692.1,319.2,0.7,500.9,389.6,21.5,96.2,100,Left,2
